ref_article,designation,marque,famille,next_year,sma_forecast,es_forecast,lr_forecast,arima_forecast,prophet_forecast,xgb_forecast,avg_forecast,historical_years,historical_values,avg_sales,max_sales,min_sales,std_sales,trend_pct,data_points
HZT/8.3,TEINT IALO 8.3 100ML,H. ZONE,IALO,2026,8562.815666666667,8523.09816433,,,,8802.261530000012,8629.391786998893,"[2020, 2021, 2022, 2023, 2024, 2025]","[8024.866, 9651.067, 7658.8730000000005, 7906.674, 8952.427, 8829.346]",8503.875499999998,9651.067,7658.8730000000005,698.0098841102343,10.024840290168079,6
