ref_article,designation,marque,famille,next_year,sma_forecast,es_forecast,lr_forecast,arima_forecast,prophet_forecast,xgb_forecast,avg_forecast,historical_years,historical_values,avg_sales,max_sales,min_sales,std_sales,trend_pct,data_points
8006569715937,TEINT IALO 5.35 100ML,H. ZONE,IALO,2026,2699.379,2915.5809191399994,,,,3484.982149999998,3033.3140230466656,"[2020, 2021, 2022, 2023, 2024, 2025]","[2457.855, 1771.683, 4072.452, 1655.316, 2448.424, 3994.397]",2733.354500000001,4072.452,1655.316,968.4588054427423,62.515567435833276,6
