ref_article,designation,marque,famille,frequency,next_period,next_year,avg_forecast,trend_label,historical_periods,historical_values,historical_years,historical_values_list,avg_sales,max_sales,min_sales,std_sales,trend_pct,data_points,sma_forecast,es_forecast,lr_forecast,xgb_forecast,sma_metrics,es_metrics,lr_metrics,xgb_metrics
HZKAS1000ML,H ZONE KERATINE ACTIVE SHAMPOO 1000ML,H. ZONE,IALO,yearly,2024,2024,968.6601012499998,Downtrend,"[2021, 2022, 2023]","[5026.467, 784.002, -252.9]","[2021, 2022, 2023]","[5026.467, 784.002, -252.9]",1852.523,5026.467,-252.9,2283.890222953371,-105.03136696212269,3,1852.523,1710.3474749999996,0.0,311.7699299999994,,"{""MAE"": 4124.546249999999, ""MSE"": 17025786.599990625, ""RMSE"": 4126.23152525287, ""MAPE"": 1062.701393798191, ""R2"": -62.34199719281417}","{""MAE"": 712.3473333330079, ""MSE"": 570868.5637201682, ""RMSE"": 755.5584449400113, ""MAPE"": 119.39106683423519, ""R2"": 0.8905575825652581}","{""MAE"": 994.2916600000003, ""MSE"": 1081177.0671007864, ""RMSE"": 1039.796646994395, ""MAPE"": 133.12433985069384, ""R2"": 0.7927252621384206}"
