ref_article,designation,marque,famille,frequency,next_period,historical_periods,historical_sales,historical_quantities,sales_avg_forecast,sales_avg,sales_max,sales_min,sales_std,sales_trend_pct,qty_avg_forecast,qty_avg,qty_max,qty_min,qty_std,qty_trend_pct,data_points,sales_sma_forecast,sales_es_forecast,sales_lr_forecast,sales_xgb_forecast,sales_sma_metrics,sales_es_metrics,sales_lr_metrics,sales_xgb_metrics,qty_sma_forecast,qty_es_forecast,qty_lr_forecast,qty_xgb_forecast,qty_sma_metrics,qty_es_metrics,qty_lr_metrics,qty_xgb_metrics
REV150V30,REVELATEUR 30V 150ML,H. ZONE,TRESOR,yearly,2026,"[""2021"", ""2022"", ""2023"", ""2024"", ""2025""]","[750.601, 16917.554, 27095.426, 30482.111, 14914.696]","[18781.0, 21120.0, 17818.0, 20027.0, 12016.0]",22670.861728439002,18032.077599999997,30482.111,750.601,10457.124655011254,1887.033856869362,15094.050200833331,17952.4,21120.0,12016.0,3171.218731024399,-36.02044619562324,5,24164.077666666664,16220.209537089995,30599.901699999347,19699.25801,"{""MAE"": 12738.959166666667, ""MSE"": 170244528.5444174, ""RMSE"": 13047.778682381819, ""MAPE"": 58.77040767975181, ""R2"": -1.8099600679446604}","{""MAE"": 14689.75195275, ""MSE"": 267567080.0581835, ""RMSE"": 16357.477802466476, ""MAPE"": 63.30704306519678, ""R2"": -5.170632226089402}","{""MAE"": 8159.543280000287, ""MSE"": 74251411.0263283, ""RMSE"": 8616.925845469967, ""MAPE"": 268.3818741702041, ""R2"": 0.3209837920029539}","{""MAE"": 3676.2017299999998, ""MSE"": 15090122.20589456, ""RMSE"": 3884.600649474095, ""MAPE"": 158.58913140674136, ""R2"": 0.8620034634112834}",16620.333333333332,15583.397469999996,13565.5,14606.97,"{""MAE"": 4213.166666666666, ""MSE"": 29487107.388888888, ""RMSE"": 5430.203254841285, ""MAPE"": 33.752463953401026, ""R2"": -0.8378865490414347}","{""MAE"": 3081.9532499999996, ""MSE"": 15583936.374127243, ""RMSE"": 3947.649474576896, ""MAPE"": 21.554590956350722, ""R2"": -0.2612210009249427}","{""MAE"": 2096.8799999999815, ""MSE"": 5779985.65999983, ""RMSE"": 2404.1600737055405, ""MAPE"": 12.54288344073381, ""R2"": 0.4252561075082727}","{""MAE"": 1210.1819999999996, ""MSE"": 1997178.5782199993, ""RMSE"": 1413.2156870838928, ""MAPE"": 7.878013535945996, ""R2"": 0.8014067408521408}"
