ref_article,designation,marque,famille,frequency,next_period,next_year,avg_forecast,trend_label,historical_periods,historical_values,historical_years,historical_values_list,avg_sales,max_sales,min_sales,std_sales,trend_pct,data_points,sma_forecast,es_forecast,lr_forecast,xgb_forecast,sma_metrics,es_metrics,lr_metrics,xgb_metrics
TRBSA6.5,TEINT RB SANS AMONIAQUE 60ML 6.5,RENEE BLANCHE,COLORATION SANS AMMONIAQUE,yearly,2026,2026,1240.0023111833252,Downtrend,"[2022, 2023, 2024, 2025]","[2274.964, 2079.32, 1871.001, 882.308]","[2022, 2023, 2024, 2025]","[2274.964, 2079.32, 1871.001, 882.308]",1776.89825,2274.964,882.308,535.8813882634734,-61.21661705415997,4,1610.8763333333334,1485.1951113999996,680.3264999999665,1183.6113000000014,"{""MAE"": 1192.7869999999998, ""MSE"": 1422740.8273689996, ""RMSE"": 1192.7869999999998, ""MAPE"": 135.18941231406717, ""R2"": NaN}","{""MAE"": 590.4318866666666, ""MSE"": 557109.1103150331, ""RMSE"": 746.3974211604922, ""MAPE"": 55.77105506510266, ""R2"": -1.0433969633161082}","{""MAE"": 198.26225000000005, ""MSE"": 46674.94170757501, ""RMSE"": 216.04384209593897, ""MAPE"": 13.649306882211926, ""R2"": 0.8374651717605196}","{""MAE"": 106.37529500000011, ""MSE"": 24836.342980306246, ""RMSE"": 157.5955043150224, ""MAPE"": 9.94956623797855, ""R2"": 0.913513105903981}"
