ref_article,designation,marque,famille,frequency,next_period,next_year,avg_forecast,trend_label,historical_periods,historical_values,historical_years,historical_values_list,avg_sales,max_sales,min_sales,std_sales,trend_pct,data_points,sma_forecast,es_forecast,lr_forecast,xgb_forecast,sma_metrics,es_metrics,lr_metrics,xgb_metrics
HZTT8.13,TEINT HZ TRESOR SA 8.13,H. ZONE,TRESOR,yearly,2026,2026,14488.45626041331,Uptrend,"[2021, 2022, 2023, 2024, 2025]","[8762.919, 15876.133, 13814.57, 16051.187, 13288.619999999999]","[2021, 2022, 2023, 2024, 2025]","[8762.919, 15876.133, 13814.57, 16051.187, 13288.619999999999]",13558.685800000001,16051.187,8762.919,2635.1817856425314,51.646043972333864,5,14384.792333333331,13174.581598319997,16326.622599999886,14067.828510000021,"{""MAE"": 2595.994833333333, ""MSE"": 7145363.62025672, ""RMSE"": 2673.081296978586, ""MAPE"": 17.44163325148967, ""R2"": -2.7450591936352864}","{""MAE"": 3635.657498, ""MSE"": 19368673.855554007, ""RMSE"": 4400.985555026738, ""MAPE"": 23.583654561049062, ""R2"": -11.973660661243335}","{""MAE"": 2026.3330399999813, ""MSE"": 5241633.236983469, ""RMSE"": 2289.461342102869, ""MAPE"": 16.32594643950751, ""R2"": 0.24517640099093152}","{""MAE"": 1233.8914020000077, ""MSE"": 1872350.2797381065, ""RMSE"": 1368.3385106537442, ""MAPE"": 10.063111941140475, ""R2"": 0.7303714104249506}"
