ref_article,designation,marque,famille,frequency,next_period,historical_periods,historical_sales,historical_quantities,sales_avg_forecast,sales_avg,sales_max,sales_min,sales_std,sales_trend_pct,qty_avg_forecast,qty_avg,qty_max,qty_min,qty_std,qty_trend_pct,data_points,sales_sma_forecast,sales_es_forecast,sales_lr_forecast,sales_xgb_forecast,sales_sma_metrics,sales_es_metrics,sales_lr_metrics,sales_xgb_metrics,qty_sma_forecast,qty_es_forecast,qty_lr_forecast,qty_xgb_forecast,qty_sma_metrics,qty_es_metrics,qty_lr_metrics,qty_xgb_metrics
HZOMSONTCU200ML,H.Z OPTION TWIST MASQUE CHEVEUX BOUCLES 200ML,H. ZONE,IALO,yearly,2022,"[""2020"", ""2021""]","[566.865, 70.25]","[40.0, 29.0]",207.87968750000002,318.5575,566.865,70.25,248.3075,-87.60727862895045,29.6875,34.5,40.0,29.0,5.5,-27.500000000000004,2,318.5575,313.59135,0.0,199.36990000000003,,"{""MAE"": 496.615, ""MSE"": 246626.458225, ""RMSE"": 496.615, ""MAPE"": 706.9252669039147, ""R2"": NaN}","{""MAE"": 4.661160346586257e-12, ""MSE"": 4.3452831553176235e-23, ""RMSE"": 6.591876178537961e-12, ""MAPE"": 8.222699137512913e-13, ""R2"": 1.0}","{""MAE"": 119.18760000000006, ""MSE"": 14304.334577050013, ""RMSE"": 119.60072983493878, ""MAPE"": 101.53708534669347, ""R2"": 0.7679999999999998}",34.5,34.39,18.0,31.86,,"{""MAE"": 11.0, ""MSE"": 121.0, ""RMSE"": 11.0, ""MAPE"": 37.93103448275862, ""R2"": NaN}","{""MAE"": 0.0, ""MSE"": 0.0, ""RMSE"": 0.0, ""MAPE"": 0.0, ""R2"": 1.0}","{""MAE"": 2.6400000000000006, ""MSE"": 7.0180000000000025, ""RMSE"": 2.6491508073343053, ""MAPE"": 7.956034482758623, ""R2"": 0.7679999999999999}"
