ref_article,designation,marque,famille,frequency,next_period,next_year,avg_forecast,trend_label,historical_periods,historical_values,historical_years,historical_values_list,avg_sales,max_sales,min_sales,std_sales,trend_pct,data_points,sma_forecast,es_forecast,lr_forecast,xgb_forecast,sma_metrics,es_metrics,lr_metrics,xgb_metrics
IATPVM800,IALO THERAPY PRO VITALITY MASQUE 800 ML,H. ZONE,IALO,yearly,2026,2026,584.4445831166666,Downtrend,"[2022, 2023, 2024, 2025]","[5979.493, 2039.945, 620.4780000000001, -363.816]","[2022, 2023, 2024, 2025]","[5979.493, 2039.945, 620.4780000000001, -363.816]",2069.025,5979.493,-363.816,2414.001313582596,-106.08439544958075,4,765.5356666666667,1551.2507157999996,0.0,20.991950000000077,"{""MAE"": 3243.788, ""MSE"": 10522160.588944, ""RMSE"": 3243.788, ""MAPE"": 891.6012489830024, ""R2"": NaN}","{""MAE"": 4008.332673333333, ""MSE"": 16081143.3119189, ""RMSE"": 4010.1300866579004, ""MAPE"": 646.862301877735, ""R2"": -15.518350673135174}","{""MAE"": 738.8135000000002, ""MSE"": 600180.9048880502, ""RMSE"": 774.7134340438729, ""MAPE"": 77.18409534610018, ""R2"": 0.8970071277617878}","{""MAE"": 770.644535, ""MSE"": 776568.1651406668, ""RMSE"": 881.2310509399148, ""MAPE"": 58.01240681345274, ""R2"": 0.8667385363892672}"
