ref_article,designation,marque,famille,frequency,next_period,historical_periods,historical_sales,historical_quantities,sales_avg_forecast,sales_avg,sales_max,sales_min,sales_std,sales_trend_pct,qty_avg_forecast,qty_avg,qty_max,qty_min,qty_std,qty_trend_pct,data_points,sales_sma_forecast,sales_es_forecast,sales_lr_forecast,sales_arima_forecast,sales_prophet_forecast,sales_xgb_forecast,sales_sma_metrics,sales_es_metrics,sales_lr_metrics,sales_arima_metrics,sales_prophet_metrics,sales_xgb_metrics,qty_sma_forecast,qty_es_forecast,qty_lr_forecast,qty_arima_forecast,qty_prophet_forecast,qty_xgb_forecast,qty_sma_metrics,qty_es_metrics,qty_lr_metrics,qty_arima_metrics,qty_prophet_metrics,qty_xgb_metrics
RBT/9.1,TEINT RENEE BLANCHE 9.1 60ML,RENEE BLANCHE,COLORATION 60ML,yearly,2026,"[""2022"", ""2023"", ""2024"", ""2025""]","[36815.551, 25480.763, 21611.024, 14183.679]","[11036.0, 7050.0, 5815.0, 3782.0]",14600.94989016174,24522.75425,36815.551,14183.679,8176.265693698663,-61.47367453498116,3797.162531324288,6920.75,11036.0,3782.0,2646.999374291577,-65.73033707865169,4,20425.155333333332,21871.881125799995,6581.415499998257,15914.971057488581,6203.785544350281,16608.490779999996,"{""MAE"": 13785.433666666668, ""MSE"": 190038181.3780668, ""RMSE"": 13785.433666666668, ""MAPE"": 97.19222824111196, ""R2"": NaN}","{""MAE"": 12943.029006666666, ""MSE"": 171332204.72033042, ""RMSE"": 13089.392832378835, ""MAPE"": 69.90865605873843, ""R2"": -6.797103655030595}","{""MAE"": 1315.1295000001755, ""MSE"": 2472993.4655019534, ""RMSE"": 1572.5754244238822, ""MAPE"": 5.151246369380034, ""R2"": 0.9630075600626747}","{""MAE"": 13651.388893183415, ""MSE"": 368965669.37839776, ""RMSE"": 19208.47910112609, ""MAPE"": 50.10742333408924, ""R2"": -4.519197908856999}","{""MAE"": 1202.0210221138477, ""MSE"": 2166310.9442138015, ""RMSE"": 1471.8393065188202, ""MAPE"": 4.566048200165818, ""R2"": 0.9675950912902498}","{""MAE"": 2474.7867149999993, ""MSE"": 7488403.901714982, ""RMSE"": 2736.4948203340314, ""MAPE"": 10.548211040578192, ""R2"": 0.8879842039920647}",5549.0,6158.813599999998,1171.5,4363.637216946865,1082.0043709988686,4458.02,"{""MAE"": 4185.0, ""MSE"": 17514225.0, ""RMSE"": 4185.0, ""MAPE"": 110.65573770491804, ""R2"": NaN}","{""MAE"": 4287.28, ""MSE"": 18539713.149866667, ""RMSE"": 4305.77671853368, ""MAPE"": 84.6719788496561, ""R2"": -9.212756089390357}","{""MAE"": 510.3000000002794, ""MSE"": 395830.575, ""RMSE"": 629.1506775010259, ""MAPE"": 7.37123255394477, ""R2"": 0.9435060865910901}","{""MAE"": 4284.282231459108, ""MSE"": 33731088.96766557, ""RMSE"": 5807.84718873229, ""MAPE"": 55.736276031588396, ""R2"": -3.814183996088558}","{""MAE"": 448.6356216962581, ""MSE"": 301728.1568494484, ""RMSE"": 549.2978762469853, ""MAPE"": 6.126537384376135, ""R2"": 0.9569366152018886}","{""MAE"": 824.8550000000005, ""MSE"": 855291.3001500011, ""RMSE"": 924.8196041120674, ""MAPE"": 12.21088329945915, ""R2"": 0.8779307216223303}"
