ref_article,designation,marque,famille,frequency,next_period,next_year,avg_forecast,trend_label,historical_periods,historical_values,historical_years,historical_values_list,avg_sales,max_sales,min_sales,std_sales,trend_pct,data_points,sma_forecast,es_forecast,lr_forecast,xgb_forecast,sma_metrics,es_metrics,lr_metrics,xgb_metrics
PA0526,BRASIL CACAU - KERATINE THERMAL RECONST DOSE 110ML,CADIVEU,LISSAGE,yearly,2026,2026,17239.588176500005,Downtrend,"[2022, 2023, 2024, 2025]","[4620.0, 30573.9, 47510.568, -919.1730000000002]","[2022, 2023, 2024, 2025]","[4620.0, 30573.9, 47510.568, -919.1730000000002]",20446.32375,47510.568,-919.1730000000002,19634.141771015205,-119.89551948051948,4,25721.765,10770.591575999999,20526.111000000004,11939.885130000017,"{""MAE"": 28487.328999999998, ""MSE"": 811527913.5542408, ""RMSE"": 28487.328999999998, ""MAPE"": 3099.2347468866024, ""R2"": NaN}","{""MAE"": 28304.9868, ""MSE"": 825021341.6733259, ""RMSE"": 28723.184741134224, ""MAPE"": 918.075063284072, ""R2"": -1.0488351602507802}","{""MAE"": 18595.91025, ""MSE"": 385498249.88327163, ""RMSE"": 19634.109347848495, ""MAPE"": 690.3168441838833, ""R2"": 3.3027305514909955e-06}","{""MAE"": 8856.446385000017, ""MSE"": 84520077.24163944, ""RMSE"": 9193.480148542196, ""MAPE"": 407.1169226177973, ""R2"": 0.7807517981723896}"
