ref_article,designation,marque,famille,frequency,next_period,historical_periods,historical_sales,historical_quantities,sales_avg_forecast,sales_avg,sales_max,sales_min,sales_std,sales_trend_pct,qty_avg_forecast,qty_avg,qty_max,qty_min,qty_std,qty_trend_pct,data_points,sales_sma_forecast,sales_es_forecast,sales_lr_forecast,sales_xgb_forecast,sales_sma_metrics,sales_es_metrics,sales_lr_metrics,sales_xgb_metrics,qty_sma_forecast,qty_es_forecast,qty_lr_forecast,qty_xgb_forecast,qty_sma_metrics,qty_es_metrics,qty_lr_metrics,qty_xgb_metrics
HZONETN/5.58,TEINT H ZONE S/A100ML 5.58 NEW,H. ZONE,IALO,yearly,2025,"[""2020"", ""2021"", ""2022"", ""2024""]","[832.2, 16.15, -53.672, -8.075]","[104.0, 5.0, -10.0, -1.0]",43.56650524999998,196.65075,832.2,-53.672,367.7898454983328,-100.9703196347032,5.376224999999999,24.5,104.0,-10.0,46.20876540224809,-100.96153846153845,4,-15.198999999999998,189.46502099999992,0.0,0.0,"{""MAE"": 272.9676666666667, ""MSE"": 74511.34704544445, ""RMSE"": 272.9676666666667, ""MAPE"": 3380.404540763674, ""R2"": NaN}","{""MAE"": 620.0832999999999, ""MSE"": 413138.62585647, ""RMSE"": 642.7586062095708, ""MAPE"": 3746.6067871338987, ""R2"": -492.0677113692438}","{""MAE"": 258.2703000000045, ""MSE"": 70979.43466810451, ""RMSE"": 266.41965893699455, ""MAPE"": 1145.536772643356, ""R2"": 0.47527341606535123}","{""MAE"": 138.17709500000015, ""MSE"": 30822.071796050168, ""RMSE"": 175.562159351183, ""MAPE"": 417.4566334743888, ""R2"": 0.7721430084790813}",-2.0,23.504899999999996,0.0,0.0,"{""MAE"": 34.0, ""MSE"": 1156.0, ""RMSE"": 34.0, ""MAPE"": 3400.0, ""R2"": NaN}","{""MAE"": 77.77, ""MSE"": 6469.4967, ""RMSE"": 80.43318158571125, ""MAPE"": 2608.0, ""R2"": -169.24991315789472}","{""MAE"": 32.442857142857974, ""MSE"": 1098.3857142857794, ""RMSE"": 33.14190269561751, ""MAPE"": 848.8804945055105, ""R2"": 0.4855938581965674}","{""MAE"": 17.415, ""MSE"": 462.78090000000003, ""RMSE"": 21.512342968630822, ""MAPE"": 206.3942307692308, ""R2"": 0.7832661749209694}"
