ref_article,designation,marque,famille,frequency,next_period,historical_periods,historical_sales,historical_quantities,sales_avg_forecast,sales_avg,sales_max,sales_min,sales_std,sales_trend_pct,qty_avg_forecast,qty_avg,qty_max,qty_min,qty_std,qty_trend_pct,data_points,sales_sma_forecast,sales_es_forecast,sales_lr_forecast,sales_xgb_forecast,sales_sma_metrics,sales_es_metrics,sales_lr_metrics,sales_xgb_metrics,qty_sma_forecast,qty_es_forecast,qty_lr_forecast,qty_xgb_forecast,qty_sma_metrics,qty_es_metrics,qty_lr_metrics,qty_xgb_metrics
PA0607,BRASIL CACAU - BOTOX VEGAN 1L,CADIVEU,LISSAGE,yearly,2026,"[""2023"", ""2024"", ""2025""]","[486417.97500000003, 266749.913, 105633.345]","[1010.0, 590.0, 280.0]",179397.5168681667,286267.07766666665,486417.97500000003,105633.345,156066.0616502481,-78.28342075557548,402.25666666666666,626.6666666666666,1010.0,280.0,299.14693528246096,-72.27722772277228,3,286267.07766666665,259926.60858599996,0.0,171396.38122000024,,"{""MAE"": 267276.13670000003, ""MSE"": 73703062025.91788, ""RMSE"": 271483.0787101065, ""MAPE"": 190.22074726026287, ""R2"": -10.357039022588804}","{""MAE"": 13011.443111119917, ""MSE"": 190459858.31289113, ""RMSE"": 13800.719485334492, ""MAPE"": 6.187010225508124, ""R2"": 0.992180364404956}","{""MAE"": 63657.943853333185, ""MSE"": 4073604964.7779975, ""RMSE"": 63824.79897953457, ""MAPE"": 32.563739102512486, ""R2"": 0.8327516009678265}",626.6666666666666,575.9599999999999,0.0,406.4,,"{""MAE"": 512.0, ""MSE"": 270608.0, ""RMSE"": 520.1999615532474, ""MAPE"": 143.4503631961259, ""R2"": -10.263600416233091}","{""MAE"": 24.44444444445738, ""MSE"": 672.2222222222223, ""RMSE"": 25.927248643506744, ""MAPE"": 4.859163277106237, ""R2"": 0.9924882046188229}","{""MAE"": 121.93333333333332, ""MSE"": 14948.439999999995, ""RMSE"": 122.26381312555239, ""MAPE"": 25.518839050975313, ""R2"": 0.8329575862925255}"
