ref_article,designation,marque,famille,frequency,next_period,historical_periods,historical_sales,historical_quantities,sales_avg_forecast,sales_avg,sales_max,sales_min,sales_std,sales_trend_pct,qty_avg_forecast,qty_avg,qty_max,qty_min,qty_std,qty_trend_pct,data_points,sales_sma_forecast,sales_es_forecast,sales_lr_forecast,sales_arima_forecast,sales_prophet_forecast,sales_xgb_forecast,sales_sma_metrics,sales_es_metrics,sales_lr_metrics,sales_arima_metrics,sales_prophet_metrics,sales_xgb_metrics,qty_sma_forecast,qty_es_forecast,qty_lr_forecast,qty_arima_forecast,qty_prophet_forecast,qty_xgb_forecast,qty_sma_metrics,qty_es_metrics,qty_lr_metrics,qty_arima_metrics,qty_prophet_metrics,qty_xgb_metrics
HZONETN/5.56,TEINT H ZONE S/A100ML 5.56 NEW,H. ZONE,IALO,yearly,2023,"[""2020"", ""2021"", ""2022""]","[549.1, 160.07500000000002, -53.672]","[68.0, 26.0, -7.0]",73.57563916666665,218.501,549.1,-53.672,249.52450661608373,-109.77454015661993,9.815999999999999,29.0,68.0,-7.0,30.692018506445613,-110.29411764705883,3,218.501,184.49960499999995,0.0,0.0,0.0,38.45322999999995,,"{""MAE"": 437.54474999999996, ""MSE"": 193799.57439262496, ""RMSE"": 440.2267306657161, ""MAPE"": 574.323477575408, ""R2"": -15.967300608998599}","{""MAE"": 38.95066666668964, ""MSE"": 1706.798738002267, ""RMSE"": 41.313420797632666, ""MAPE"": 32.08268457068646, ""R2"": 0.9725870419168139}",,"{""MAE"": 0.004132220227461403, ""MSE"": 1.709427074450498e-05, ""RMSE"": 0.004134521827793993, ""MAPE"": 0.003681996976150762, ""R2"": 0.9999999997254483}","{""MAE"": 104.62316000000033, ""MSE"": 11053.186594601473, ""RMSE"": 105.13413620038676, ""MAPE"": 86.05862555843122, ""R2"": 0.8224743585420657}",29.0,23.575999999999993,0.0,0.0,0.0,6.32,,"{""MAE"": 52.199999999999996, ""MSE"": 2828.879999999999, ""RMSE"": 53.187216509232734, ""MAPE"": 526.4835164835164, ""R2"": -9.39074380165289}","{""MAE"": 2.0, ""MSE"": 4.5, ""RMSE"": 2.1213203435596424, ""MAPE"": 11.724305106658047, ""R2"": 0.9952229299363057}",,"{""MAE"": 0.00013414686600536166, ""MSE"": 2.3587938293584355e-08, ""RMSE"": 0.0001535836524294964, ""MAPE"": 0.0006043290635648194, ""R2"": 0.9999999999749597}","{""MAE"": 12.42, ""MSE"": 155.4828, ""RMSE"": 12.469274237099768, ""MAPE"": 83.7634130575307, ""R2"": 0.834943949044586}"
