ref_article,designation,marque,famille,frequency,next_period,historical_periods,historical_sales,historical_quantities,sales_avg_forecast,sales_avg,sales_max,sales_min,sales_std,sales_trend_pct,qty_avg_forecast,qty_avg,qty_max,qty_min,qty_std,qty_trend_pct,data_points,sales_sma_forecast,sales_es_forecast,sales_lr_forecast,sales_arima_forecast,sales_prophet_forecast,sales_xgb_forecast,sales_sma_metrics,sales_es_metrics,sales_lr_metrics,sales_arima_metrics,sales_prophet_metrics,sales_xgb_metrics,qty_sma_forecast,qty_es_forecast,qty_lr_forecast,qty_arima_forecast,qty_prophet_forecast,qty_xgb_forecast,qty_sma_metrics,qty_es_metrics,qty_lr_metrics,qty_arima_metrics,qty_prophet_metrics,qty_xgb_metrics
HO2V100,H.Z OXY 20V 100ML,H. ZONE,IALO,yearly,2026,"[""2020"", ""2021"", ""2022"", ""2023"", ""2024"", ""2025""]","[29237.738, 44413.219, 41906.303, 73588.41, 77475.028, 72556.065]","[18195.0, 36238.0, 53428.0, 52194.0, 81581.0, 51489.0]",77776.72072338006,56529.460499999994,77475.028,29237.738,18672.862519858252,148.1589547043619,64573.59386841548,48854.166666666664,81581.0,18195.0,19188.60150728957,182.9843363561418,6,74539.83433333335,64662.330213251,91275.37739999592,71554.22006893088,91316.0787547692,73312.48357000007,"{""MAE"": 22491.50844444445, ""MSE"": 627313626.5074861, ""RMSE"": 25046.22978628692, ""MAPE"": 30.067701432579724, ""R2"": -138.85979060050025}","{""MAE"": 21361.042012620004, ""MSE"": 570830501.1394594, ""RMSE"": 23892.05937418245, ""MAPE"": 33.05738791987501, ""R2"": -1.3819360080708831}","{""MAE"": 6974.857695237583, ""MSE"": 61228475.34701397, ""RMSE"": 7824.8626407761285, ""MAPE"": 12.35423330520045, ""R2"": 0.8243971153712109}","{""MAE"": 14091.17885686713, ""MSE"": 341194073.4263108, ""RMSE"": 18471.439397792223, ""MAPE"": 31.51618670597896, ""R2"": 0.021457529812082488}","{""MAE"": 6451.71876144667, ""MSE"": 49483925.59971499, ""RMSE"": 7034.481189093833, ""MAPE"": 13.215033967528154, ""R2"": 0.8580804106452389}","{""MAE"": 3484.189108333323, ""MSE"": 17943823.23804953, ""RMSE"": 4236.015018628892, ""MAPE"": 7.16473857526235, ""R2"": 0.948537227098792}",61754.666666666664,51438.75819299999,78980.66666666791,56527.194339895774,79059.45734426254,59680.82,"{""MAE"": 20482.222222222223, ""MSE"": 519640489.85185194, ""RMSE"": 22795.624357579065, ""MAPE"": 31.448453215977523, ""R2"": -1.6428052824999844}","{""MAE"": 22148.15066, ""MSE"": 692232705.6259954, ""RMSE"": 26310.31557442813, ""MAPE"": 39.26118066272158, ""R2"": -2.2011259337654994}","{""MAE"": 9662.761904761815, ""MSE"": 152105760.60317346, ""RMSE"": 12333.116418941867, ""MAPE"": 21.746281872889604, ""R2"": 0.5868963670073921}","{""MAE"": 19247.486528526733, ""MSE"": 445306628.8803541, ""RMSE"": 21102.28965966381, ""MAPE"": 47.302188636933636, ""R2"": -0.20940709580414985}","{""MAE"": 10470.395693932558, ""MSE"": 123969520.33506638, ""RMSE"": 11134.160064192825, ""MAPE"": 27.9920451081978, ""R2"": 0.663311507547871}","{""MAE"": 6065.268333333333, ""MSE"": 41420082.06191667, ""RMSE"": 6435.84353926637, ""MAPE"": 15.11638127442589, ""R2"": 0.8875073086595989}"
