ref_article,designation,marque,famille,frequency,next_period,next_year,avg_forecast,trend_label,historical_periods,historical_values,historical_years,historical_values_list,avg_sales,max_sales,min_sales,std_sales,trend_pct,data_points,sma_forecast,es_forecast,lr_forecast,xgb_forecast,sma_metrics,es_metrics,lr_metrics,xgb_metrics
KP039,CADIVEU-BLONDE RECONSTRUCTOR -PROFESSIONAL KIT,CADIVEU,SOINS CAPILLAIRES,yearly,2025,2025,1277.9644172749997,Downtrend,"[2021, 2022, 2023, 2024]","[10366.07, 2544.3990000000003, 3222.9049999999997, -593.693]","[2021, 2022, 2023, 2024]","[10366.07, 2544.3990000000003, 3222.9049999999997, -593.693]",3884.92025,10366.07,-593.693,4009.318524947062,-105.72727176258698,4,1724.537,2921.695669099999,0.0,465.6250000000002,"{""MAE"": 5971.484333333334, ""MSE"": 35658625.14324545, ""RMSE"": 5971.484333333334, ""MAPE"": 1005.8202359356324, ""R2"": NaN}","{""MAE"": 6597.532429999999, ""MSE"": 45218854.531137384, ""RMSE"": 6724.496600574454, ""MAPE"": 554.8835708483563, ""R2"": -15.36097727140207}","{""MAE"": 1475.2801999998258, ""MSE"": 3113504.7118199104, ""RMSE"": 1764.5125989405433, ""MAPE"": 55.12795577499418, ""R2"": 0.8063094617612937}","{""MAE"": 1531.586780000002, ""MSE"": 3070475.1333911256, ""RMSE"": 1752.2771280225984, ""MAPE"": 75.76269436830184, ""R2"": 0.8089863236829782}"
