ref_article,designation,marque,famille,frequency,next_period,next_year,avg_forecast,trend_label,historical_periods,historical_values,historical_years,historical_values_list,avg_sales,max_sales,min_sales,std_sales,trend_pct,data_points,sma_forecast,es_forecast,lr_forecast,xgb_forecast,sma_metrics,es_metrics,lr_metrics,xgb_metrics
HZONETN/7.35,TEINT H ZONE S/A100ML 7.35 NEW,H. ZONE,IALO,yearly,2023,2023,101.64605458333334,Downtrend,"[2020, 2021, 2022]","[710.6, -56.525000000000006, -55.574000000000005]","[2020, 2021, 2022]","[710.6, -56.525000000000006, -55.574000000000005]",199.50033333333337,710.6,-56.525000000000006,361.40224870203684,-107.82071488882634,3,199.50033333333337,207.08388499999998,0.0,0.0,,"{""MAE"": 651.58075, ""MSE"": 437907.947478625, ""RMSE"": 661.7461352200139, ""MAPE"": 1160.8441640232584, ""R2"": -1936785.6575938088}","{""MAE"": 170.68355555557613, ""MSE"": 32774.48565423215, ""RMSE"": 181.03724935557364, ""MAPE"": 233.7676068456877, ""R2"": 0.7490690771253685}","{""MAE"": 158.43138666666707, ""MSE"": 32358.40439330477, ""RMSE"": 179.88441954017242, ""MAPE"": 164.09905426943604, ""R2"": 0.7522547153653347}"
