ref_article,designation,marque,famille,next_year,sma_forecast,es_forecast,lr_forecast,arima_forecast,prophet_forecast,xgb_forecast,avg_forecast,historical_years,historical_values,avg_sales,max_sales,min_sales,std_sales,trend_pct,data_points
HZT/7.33,TEINT IALO 7.33 100ML,H. ZONE,IALO,2026,3764.913666666667,3241.8209707199994,,,,3965.181799999998,3657.3054791288882,"[2020, 2021, 2022, 2023, 2024, 2025]","[996.9390000000001, 2632.293, 3493.5280000000002, 3289.581, 3999.323, 4005.837]",3069.5835,4005.837,996.9390000000001,1037.3196387789944,301.81365158750936,6
