ref_article,designation,marque,famille,next_year,sma_forecast,es_forecast,lr_forecast,arima_forecast,prophet_forecast,xgb_forecast,avg_forecast,historical_years,historical_values,avg_sales,max_sales,min_sales,std_sales,trend_pct,data_points
HZTT10.1E,TEINT HZ TRESOR SA 10.1 EXTRA,H. ZONE,TRESOR,2026,,,0.0,,,,0.0,"[2021, 2022, 2023, 2024, 2025]","[5304.962, 6048.706, 1917.424, 1558.925, 811.568]",3128.317,6048.706,811.568,2124.2897355803425,-84.70171888130396,5
