ref_article,designation,marque,famille,next_year,sma_forecast,es_forecast,lr_forecast,arima_forecast,prophet_forecast,xgb_forecast,avg_forecast,historical_years,historical_values,avg_sales,max_sales,min_sales,std_sales,trend_pct,data_points
8006569715654,TEINT IALO 4.0 100ML,H. ZONE,IALO,2026,,,38348.9142666664,,,,38348.9142666664,"[2020, 2021, 2022, 2023, 2024, 2025]","[15876.784, 20647.148, 26515.874, 28010.972, 39243.944, 28264.456]",26426.529666666665,39243.944,15876.784,7244.3185715544405,78.02381137137093,6
