ref_article,designation,marque,famille,next_year,sma_forecast,es_forecast,lr_forecast,arima_forecast,prophet_forecast,xgb_forecast,avg_forecast,historical_years,historical_values,avg_sales,max_sales,min_sales,std_sales,trend_pct,data_points
HZACCOND1000ML,H ZONE ARGAN ACTIVE CONDITIONER 1000ML,H. ZONE,IALO,2023,812.399,,,,,,812.399,"[2021, 2022]","[1841.994, -217.196]",812.399,1841.994,-217.196,1029.5949999999998,-111.79135219767275,2
