ref_article,designation,marque,famille,next_year,sma_forecast,es_forecast,lr_forecast,arima_forecast,prophet_forecast,xgb_forecast,avg_forecast,historical_years,historical_values,avg_sales,max_sales,min_sales,std_sales,trend_pct,data_points
HZKAM200ML,H ZONE KERATINE ACTIVE DEEP REPAIR MASK 200ML,H. ZONE,IALO,2023,1836.1825000000001,,,,,,1836.1825000000001,"[2021, 2022]","[2993.8830000000003, 678.4820000000001]",1836.1825000000001,2993.8830000000003,678.4820000000001,1157.7005,-77.3377249545156,2
