ref_article,designation,marque,famille,next_year,sma_forecast,es_forecast,lr_forecast,arima_forecast,prophet_forecast,xgb_forecast,avg_forecast,historical_years,historical_values,avg_sales,max_sales,min_sales,std_sales,trend_pct,data_points
8006569715630,TEINT IALO 1.0 100ML,H. ZONE,IALO,2026,46567.76,,,,,,46567.76,"[2020, 2021, 2022, 2023, 2024, 2025]","[23282.033, 29237.217, 39294.656, 44634.121, 53584.1, 41485.059]",38586.19766666667,53584.1,23282.033,9933.450700672982,78.18486469802703,6
