ref_article,designation,marque,famille,next_year,sma_forecast,es_forecast,lr_forecast,arima_forecast,prophet_forecast,xgb_forecast,avg_forecast,historical_years,historical_values,avg_sales,max_sales,min_sales,std_sales,trend_pct,data_points
HZT/8.32,TEINT IALO 8.32B 100ML,H. ZONE,IALO,2026,22127.132,,,,,,22127.132,"[2020, 2021, 2022, 2023, 2024, 2025]","[8403.504, 15487.793, 14933.914, 16110.966, 18076.038, 32194.392]",17534.4345,32194.392,8403.504,7206.007805063118,283.10676117962214,6
